district,market,price_lkr,year,month,usd_lkr_rate,food_inflation_yoy,quarter,agri_season,crisis_period,covid_lockdown,month_sin,month_cos,price_lag_1m,price_lag_2m,price_lag_3m,price_roll3m_mean,price_roll6m_mean,price_roll3m_std,price_mom_pct,rice_Rice (long grain),rice_Rice (medium grain),rice_Rice (red nadu),rice_Rice (red),rice_Rice (white),prov_Central,prov_Eastern,prov_North Central,prov_North Western,prov_Northern,prov_Sabaragamuwa,prov_Southern,prov_Uva,prov_Western
Colombo,Colombo City,67.18,2014,2,130.7,0.0,1,0,0,0,0.8660254037844386,0.5000000000000001,64.89,60.44,59.49,61.60666666666666,60.17833333333334,2.882851597521576,3.53,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,67.58,2014,3,130.7,0.0,1,0,0,0,1.0,6.123233995736766e-17,67.18,64.89,60.44,64.17,61.455000000000005,3.427200023342586,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,68.68,2014,7,130.7,0.0,3,1,0,0,-0.4999999999999997,-0.8660254037844388,67.58,67.18,64.89,66.55,62.905,1.4514475533064963,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,72.9,2014,8,130.7,0.0,3,1,0,0,-0.8660254037844385,-0.5000000000000004,68.68,67.58,67.18,67.81333333333333,64.71,0.776745346515038,6.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,78.78,2014,10,130.7,0.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,72.9,68.68,67.58,69.72,66.945,2.808344708186563,8.07,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,78.67,2014,11,130.7,0.0,4,0,0,0,-0.5000000000000004,0.8660254037844384,78.78,72.9,68.68,73.45333333333333,70.00166666666668,5.072685022089667,-0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,78.19,2014,12,131.1,0.0,4,0,0,0,-2.4492935982947064e-16,1.0,78.67,78.78,72.9,76.78333333333335,72.29833333333333,3.3635150264764513,-0.61,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,76.17,2015,1,133.2,0.0,1,0,0,0,0.49999999999999994,0.8660254037844387,78.19,78.67,78.78,78.54666666666667,74.13333333333334,0.3137408697204203,-2.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,70.24,2015,5,133.2,0.0,2,1,0,0,0.49999999999999994,-0.8660254037844387,76.17,78.19,78.67,77.67666666666666,75.565,1.32670016708107,-7.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,68.64,2015,7,136.3,0.0,3,1,0,0,-0.4999999999999997,-0.8660254037844388,70.24,76.17,78.19,74.86666666666667,75.825,4.1321463349369685,-2.28,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,63.76,2015,9,136.3,0.0,3,1,0,0,-1.0,-1.8369701987210297e-16,68.64,70.24,76.17,71.68333333333334,75.115,3.9670686070867363,-7.11,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,64.8,2015,10,136.3,0.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,63.76,68.64,70.24,67.54666666666667,72.61166666666666,3.375519713071322,1.63,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,69.49,2016,2,144.4,0.0,1,0,0,0,0.8660254037844386,0.5000000000000001,64.8,63.76,68.64,65.73333333333333,70.3,2.5703955597014883,7.24,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,64.86,2016,3,144.4,0.0,1,0,0,0,1.0,6.123233995736766e-17,69.49,64.8,63.76,66.01666666666667,68.85,3.0526109043461642,-6.66,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,67.04,2016,4,144.4,0.0,2,1,0,0,0.8660254037844387,-0.4999999999999998,64.86,69.49,64.8,66.38333333333334,66.96499999999999,2.6906195073501373,3.36,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,70.73,2016,6,146.9,0.0,2,1,0,0,1.2246467991473532e-16,-1.0,67.04,64.86,69.49,67.13,66.43166666666667,2.3163117234085266,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,70.56,2016,7,146.9,0.0,3,1,0,0,-0.4999999999999997,-0.8660254037844388,70.73,67.04,64.86,67.54333333333334,66.78000000000002,2.967192837234069,-0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,70.15,2016,9,146.9,0.0,3,1,0,0,-1.0,-1.8369701987210297e-16,70.56,70.73,67.04,69.44333333333334,67.91333333333334,2.083082651584716,-0.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,74.05,2016,10,146.9,0.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,70.15,70.56,70.73,70.48,68.805,0.2981610303173777,5.56,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,88.56,2016,12,149.8,0.0,4,0,0,0,-2.4492935982947064e-16,1.0,74.05,70.15,70.56,71.58666666666666,69.56500000000001,2.1431363310189266,19.59,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,93.32,2017,1,151.5,0.0,1,0,0,0,0.49999999999999994,0.8660254037844387,88.56,74.05,70.15,77.58666666666666,73.515,9.701187212570089,5.37,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,76.61,2017,3,151.5,0.0,1,0,0,0,1.0,6.123233995736766e-17,93.32,88.56,74.05,85.31,77.895,10.037683995822958,-17.91,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,77.38,2017,4,151.5,0.0,2,1,0,0,0.8660254037844387,-0.4999999999999998,76.61,93.32,88.56,86.16333333333334,78.875,8.608950768434774,1.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,82.89,2017,6,153.5,0.0,2,1,0,0,1.2246467991473532e-16,-1.0,77.38,76.61,93.32,82.43666666666665,80.01166666666667,9.433103059615833,7.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,83.83,2017,7,153.5,0.0,3,1,0,0,-0.4999999999999997,-0.8660254037844388,82.89,77.38,76.61,78.96,82.135,3.4251861263295216,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,83.42,2017,9,153.5,0.0,3,1,0,0,-1.0,-1.8369701987210297e-16,83.83,82.89,77.38,81.36666666666666,83.765,3.484398561205897,-0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,84.87,2017,10,153.5,0.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,83.42,83.83,82.89,83.38,82.90833333333333,0.47127486671844704,1.74,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,85.89,2017,12,153.7,0.0,4,0,0,0,-2.4492935982947064e-16,1.0,84.87,83.42,83.83,84.04,81.5,0.7474623736353119,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,86.71,2018,1,155.0,0.0,1,0,0,0,0.49999999999999994,0.8660254037844387,85.89,84.87,83.42,84.72666666666667,83.04666666666667,1.2412225156408954,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,81.59,2018,3,155.0,0.0,1,0,0,0,1.0,6.123233995736766e-17,86.71,85.89,84.87,85.82333333333332,84.60166666666666,0.9218098140798793,-5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,82.42,2018,4,155.0,0.0,2,1,0,0,0.8660254037844387,-0.4999999999999998,81.59,86.71,85.89,84.73,84.385,2.7500545449137097,1.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,82.12,2018,5,155.0,0.0,2,1,0,0,0.49999999999999994,-0.8660254037844387,82.42,81.59,86.71,83.57333333333334,84.14999999999999,2.7479507516208863,-0.36,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,81.85,2018,7,155.0,0.0,3,1,0,0,-0.4999999999999997,-0.8660254037844388,82.12,82.42,81.59,82.04333333333334,83.93333333333334,0.42027768598120224,-0.33,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,82.07,2018,9,155.0,0.0,3,1,0,0,-1.0,-1.8369701987210297e-16,81.85,82.12,82.42,82.13000000000001,83.42999999999999,0.2851315485883495,0.27,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,84.17,2018,10,155.0,0.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,82.07,81.85,82.12,82.01333333333334,82.79333333333334,0.14364307617741776,2.56,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,86.63,2018,11,155.0,0.0,4,0,0,0,-0.5000000000000004,0.8660254037844384,84.17,82.07,81.85,82.69666666666666,82.37,1.2806769043493311,2.92,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,89.71,2019,1,182.7,1.5,1,0,0,0,0.49999999999999994,0.8660254037844387,86.63,84.17,82.07,84.29,83.21,2.2823671921933606,3.56,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,87.29,2019,2,182.7,1.8,1,0,0,0,0.8660254037844386,0.5000000000000001,89.71,86.63,84.17,86.83666666666666,84.425,2.775776167729337,-2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,84.13,2019,3,182.7,2.0,1,0,0,0,1.0,6.123233995736766e-17,87.29,89.71,86.63,87.87666666666667,85.28666666666666,1.6216452550833311,-3.62,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,81.89,2019,4,182.7,2.5,2,1,0,0,0.8660254037844387,-0.4999999999999998,84.13,87.29,89.71,87.04333333333334,85.66666666666667,2.798166066075105,-2.66,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,85.42,2019,5,182.7,2.8,2,1,0,0,0.49999999999999994,-0.8660254037844387,81.89,84.13,87.29,84.43666666666667,85.63666666666666,2.713030286107041,4.31,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,86.54,2019,8,182.7,4.0,3,1,0,0,-0.8660254037844385,-0.5000000000000004,85.42,81.89,84.13,83.81333333333333,85.84499999999998,1.786178415873954,1.31,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,92.44,2019,10,182.7,5.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,86.54,85.42,81.89,84.61666666666666,85.83,2.4268566775427964,6.82,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,98.22,2019,11,182.7,5.5,4,0,0,0,-0.5000000000000004,0.8660254037844384,92.44,86.54,85.42,88.13333333333333,86.28500000000001,3.7714895377468967,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,105.55,2019,12,181.6,6.3,4,0,0,0,-2.4492935982947064e-16,1.0,98.22,92.44,86.54,92.39999999999999,88.10666666666667,5.84010273882243,7.46,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,106.35,2020,1,182.0,12.4,1,0,0,0,0.49999999999999994,0.8660254037844387,105.55,98.22,92.44,98.73666666666666,91.67666666666666,6.570253673438732,0.76,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,107.95,2020,1,182.0,12.4,1,0,0,0,0.49999999999999994,0.8660254037844387,106.35,105.55,98.22,103.37333333333333,95.75333333333333,4.480807218943422,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,98.0,2020,2,183.0,11.0,1,0,0,0,0.8660254037844386,0.5000000000000001,107.95,106.35,105.55,106.61666666666667,99.50833333333333,1.2220201853225396,-9.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,100.13,2020,3,193.7,10.5,1,0,0,1,1.0,6.123233995736766e-17,98.0,107.95,106.35,104.09999999999998,101.41833333333334,5.342986056504571,2.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,98.0,2020,3,193.7,10.5,1,0,0,1,1.0,6.123233995736766e-17,100.13,98.0,107.95,102.02666666666669,102.69999999999999,5.239144332172525,-2.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,100.67,2020,5,188.8,8.5,2,1,0,1,0.49999999999999994,-0.8660254037844387,98.0,100.13,98.0,98.71,102.66333333333334,1.2297560733746802,2.72,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,93.0,2020,6,186.7,9.0,2,1,0,1,1.2246467991473532e-16,-1.0,100.67,98.0,100.13,99.60000000000001,101.85000000000001,1.4117011015090866,-7.62,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,97.89,2020,7,185.4,10.9,3,1,0,1,-0.4999999999999997,-0.8660254037844388,93.0,100.67,98.0,97.22333333333334,99.625,3.893537380497995,5.26,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,93.0,2020,7,185.4,10.9,3,1,0,1,-0.4999999999999997,-0.8660254037844388,97.89,93.0,100.67,97.18666666666667,97.94833333333332,3.8830700912210157,-5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,96.27,2020,8,185.5,12.3,3,1,0,1,-0.8660254037844385,-0.5000000000000004,93.0,97.89,93.0,94.63,97.115,2.823242816337577,3.52,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,93.0,2020,9,185.6,11.5,3,1,0,1,-1.0,-1.8369701987210297e-16,96.27,93.0,97.89,95.71999999999998,96.47166666666665,2.4909636689445724,-3.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Economic Centre-Pettah,93.0,2020,10,185.8,10.0,4,0,0,0,-0.8660254037844386,0.5000000000000001,93.0,96.27,93.0,94.08999999999999,95.63833333333332,1.8879353802505194,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,101.5,2020,12,187.5,9.0,4,0,0,0,-2.4492935982947064e-16,1.0,93.0,93.0,96.27,94.08999999999999,94.36,1.8879353802505194,9.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,104.08,2021,1,188.0,8.5,1,0,0,0,0.49999999999999994,0.8660254037844387,101.5,93.0,93.0,95.83333333333333,95.77666666666666,4.907477288112,2.54,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,102.71,2021,3,189.0,8.5,1,0,0,0,1.0,6.123233995736766e-17,104.08,101.5,93.0,99.52666666666669,96.80833333333334,5.797597203440001,-1.32,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,102.96,2021,4,190.0,9.0,2,1,0,0,0.8660254037844387,-0.4999999999999998,102.71,104.08,101.5,102.76333333333334,98.42666666666668,1.2908266085480098,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,111.12,2021,5,197.0,9.5,2,1,0,0,0.49999999999999994,-0.8660254037844387,102.96,102.71,104.08,103.25,99.54166666666667,0.7295889253560991,7.93,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,113.69,2021,6,200.0,10.0,2,1,0,0,1.2246467991473532e-16,-1.0,111.12,102.96,102.71,105.59666666666665,102.56166666666667,4.7849799720934945,2.31,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,112.0,2021,7,200.5,10.5,3,1,0,0,-0.4999999999999997,-0.8660254037844388,113.69,111.12,102.96,109.25666666666666,106.00999999999999,5.6024310199534,-1.49,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,107.0,2021,8,201.0,11.0,3,1,0,0,-0.8660254037844385,-0.5000000000000004,112.0,113.69,111.12,112.27,107.75999999999999,1.3061010680659013,-4.46,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,103.0,2021,9,202.0,11.5,3,1,0,0,-1.0,-1.8369701987210297e-16,107.0,112.0,113.69,110.89666666666666,108.24666666666667,3.4787976850251217,-3.74,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,114.0,2021,10,202.5,12.8,4,0,0,0,-0.8660254037844386,0.5000000000000001,103.0,107.0,112.0,107.33333333333333,108.295,4.509249752823184,10.68,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,132.0,2021,11,203.0,17.5,4,0,0,0,-0.5000000000000004,0.8660254037844384,114.0,103.0,107.0,108.0,110.13499999999999,5.567764362830258,15.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,158.48,2022,1,202.0,25.0,1,0,0,0,0.49999999999999994,0.8660254037844387,132.0,114.0,103.0,116.33333333333333,113.615,14.640127503998604,20.06,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,161.51,2022,2,203.0,30.0,1,0,0,0,0.8660254037844386,0.5000000000000001,158.48,132.0,114.0,134.82666666666668,121.08,22.374318611598813,1.91,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,169.24,2022,3,232.0,45.0,1,0,0,0,1.0,6.123233995736766e-17,161.51,158.48,132.0,150.66333333333333,129.33166666666668,16.23376830354978,4.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,206.17,2022,4,301.0,58.0,2,1,1,0,0.8660254037844387,-0.4999999999999998,169.24,161.51,158.48,163.07666666666668,139.705,5.548444226387929,21.82,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,216.26,2022,5,349.0,70.0,2,1,1,0,0.49999999999999994,-0.8660254037844387,206.17,169.24,161.51,178.97333333333333,156.9,23.868016954354125,4.89,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,227.52,2022,6,358.0,80.0,2,1,1,0,1.2246467991473532e-16,-1.0,216.26,206.17,169.24,197.22333333333333,173.94333333333336,24.753832699873655,5.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,230.16,2023,6,310.0,4.1,2,1,1,0,1.2246467991473532e-16,-1.0,227.52,216.26,206.17,216.64999999999998,189.86333333333334,10.680341754831629,1.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),230.0,2023,6,310.0,4.1,2,1,1,0,1.2246467991473532e-16,-1.0,230.16,227.52,216.26,224.64666666666668,201.80999999999997,7.382041271446019,-0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,230.0,2023,6,310.0,4.1,2,1,1,0,1.2246467991473532e-16,-1.0,230.0,230.16,227.52,229.2266666666667,213.225,1.4801801692131,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,230.67,2023,6,310.0,4.1,2,1,1,0,1.2246467991473532e-16,-1.0,230.0,230.0,230.16,230.05333333333337,223.35166666666666,0.092376043061088,0.29,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,231.56,2023,7,316.0,-1.4,3,1,0,0,-0.4999999999999997,-0.8660254037844388,230.67,230.0,230.0,230.22333333333333,227.43499999999997,0.38682468035481216,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,230.0,2023,7,316.0,-1.4,3,1,0,0,-0.4999999999999997,-0.8660254037844388,231.56,230.67,230.0,230.74333333333334,229.98499999999999,0.7825811991937711,-0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,230.9,2023,8,320.0,-4.8,3,1,0,0,-0.8660254037844385,-0.5000000000000004,230.0,231.56,230.67,230.74333333333334,230.3983333333333,0.7825811991937711,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),226.0,2023,8,320.0,-4.8,3,1,0,0,-0.8660254037844385,-0.5000000000000004,230.9,230.0,231.56,230.82000000000002,230.52166666666668,0.7830708780169376,-2.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,235.32,2023,9,325.0,-5.2,3,1,0,0,-1.0,-1.8369701987210297e-16,226.0,230.9,230.0,228.96666666666667,229.85500000000002,2.608320021264999,4.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,230.0,2023,9,325.0,-5.2,3,1,0,0,-1.0,-1.8369701987210297e-16,235.32,226.0,230.9,230.74,230.74166666666667,4.662059630678066,-2.26,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,232.6,2023,9,325.0,-5.2,3,1,0,0,-1.0,-1.8369701987210297e-16,230.0,235.32,226.0,230.43999999999997,230.63,4.6755534431763435,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,235.2,2023,10,323.0,-5.2,4,0,0,0,-0.8660254037844386,0.5000000000000001,232.6,230.0,235.32,232.64,230.80333333333337,2.660225554346435,1.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),230.0,2023,10,323.0,-5.2,4,0,0,0,-0.8660254037844386,0.5000000000000001,235.2,232.6,230.0,232.6,231.67,2.5999999999995715,-2.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),231.4,2023,11,322.0,-3.6,4,0,0,0,-0.5000000000000004,0.8660254037844384,230.0,235.2,232.6,232.6,231.51999999999998,2.5999999999995715,0.61,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,238.3,2023,12,320.0,0.3,4,0,0,0,-2.4492935982947064e-16,1.0,231.4,230.0,235.2,232.19999999999996,232.42,2.690724809414338,2.98,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,259.9,2024,1,315.0,3.3,1,0,0,0,0.49999999999999994,0.8660254037844387,238.3,231.4,230.0,233.23333333333335,232.91666666666666,4.44334708675016,9.06,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),237.5,2024,2,310.0,3.5,1,0,0,0,0.8660254037844386,0.5000000000000001,259.9,238.3,231.4,243.20000000000002,237.9,14.868422915696064,-8.62,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,251.55,2024,2,310.0,3.5,1,0,0,0,0.8660254037844386,0.5000000000000001,237.5,259.9,238.3,245.23333333333335,238.7166666666667,12.70800272793994,5.92,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,251.88,2024,3,305.0,3.8,1,0,0,0,1.0,6.123233995736766e-17,251.55,237.5,259.9,249.65,241.4416666666667,11.320225262776146,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,253.08,2024,4,300.0,2.9,2,1,0,0,0.8660254037844387,-0.4999999999999998,251.88,251.55,237.5,246.9766666666667,245.08833333333334,8.208692547131308,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),246.0,2024,4,300.0,2.9,2,1,0,0,0.8660254037844387,-0.4999999999999998,253.08,251.88,251.55,252.17,248.70166666666668,0.8051707893328652,-2.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,252.21,2024,5,303.0,0.0,2,1,0,0,0.49999999999999994,-0.8660254037844387,246.0,253.08,251.88,250.32000000000002,249.985,3.7890368169226503,2.52,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,254.33,2024,5,303.0,0.0,2,1,0,0,0.49999999999999994,-0.8660254037844387,252.21,246.0,253.08,250.42999999999998,248.70333333333338,3.8610749798463266,0.84,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,253.0,2024,6,304.0,0.5,2,1,0,0,1.2246467991473532e-16,-1.0,254.33,252.21,246.0,250.84666666666666,251.50833333333335,4.329114613096836,-0.52,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,251.44,2024,6,304.0,0.5,2,1,0,0,1.2246467991473532e-16,-1.0,253.0,254.33,252.21,253.17999999999998,251.75,1.07140095202247,-0.62,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),247.25,2024,6,304.0,0.5,2,1,0,0,1.2246467991473532e-16,-1.0,251.44,253.0,254.33,252.92333333333332,251.6766666666667,1.4465245705925907,-1.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),242.8,2024,7,304.0,0.7,3,1,0,0,-0.4999999999999997,-0.8660254037844388,247.25,251.44,253.0,250.5633333333333,250.705,2.973555671805844,-1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,252.0,2024,8,299.0,0.8,3,1,0,0,-0.8660254037844385,-0.5000000000000004,242.8,247.25,251.44,247.16333333333333,250.17166666666665,4.320651956977052,3.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),237.33,2024,8,299.0,0.8,3,1,0,0,-0.8660254037844385,-0.5000000000000004,252.0,242.8,247.25,247.35000000000002,250.13666666666668,4.600815145166805,-5.82,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),232.4,2024,9,298.0,0.9,3,1,0,0,-1.0,-1.8369701987210297e-16,237.33,252.0,242.8,244.04333333333338,247.3033333333333,7.413611355697739,-2.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,241.9,2024,10,298.0,0.8,4,0,0,0,-0.8660254037844386,0.5000000000000001,232.4,237.33,252.0,240.57666666666668,243.87,10.195373133599938,4.09,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,245.36,2024,10,298.0,0.8,4,0,0,0,-0.8660254037844386,0.5000000000000001,241.9,232.4,237.33,237.21,242.27999999999997,4.75113670609457,1.43,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Meegoda(DEC),230.0,2024,10,298.0,0.8,4,0,0,0,-0.8660254037844386,0.5000000000000001,245.36,241.9,232.4,239.88666666666668,241.965,6.710479366880713,-6.26,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,235.0,2024,10,298.0,0.8,4,0,0,0,-0.8660254037844386,0.5000000000000001,230.0,245.36,241.9,239.08666666666667,239.83166666666668,8.057203816047611,2.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gampaha,Gampaha,239.67,2024,11,297.0,0.6,4,0,0,0,-0.5000000000000004,0.8660254037844384,235.0,230.0,245.36,236.78666666666666,236.99833333333333,7.834317668650728,1.99,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,244.29,2024,11,297.0,0.6,4,0,0,0,-0.5000000000000004,0.8660254037844384,239.67,235.0,230.0,234.89,237.38833333333335,4.835938378432886,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Kalutara,Kalutara,242.87,2024,11,297.0,0.6,4,0,0,0,-0.5000000000000004,0.8660254037844384,244.29,239.67,235.0,239.65333333333334,239.37,4.645022425492905,-0.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Colombo,Colombo City,252.15,2024,12,297.0,0.8,4,0,0,0,-2.4492935982947064e-16,1.0,242.87,244.29,239.67,242.27666666666664,239.53166666666667,2.36646008488022,3.82,0,0,0,0,1,0,0,0,0,0,0,0,0,1
